Bildband: "'Mexico Iandscape and spirit"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband. "'Universal Algeria"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'Globaler Wander - Erde aus dem All"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'Miradas"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'L'epopee illustree de Ia Tunisie"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: "'Der Antrieb der Zukunft"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: "'King Bhumibol Adulyadej"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'Moscow- History, Achitecture, Art"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: "'Jenseits von Aden"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buchbox: "'Brazil of all Sports/New world in the Tropics , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Porzellanschale mit Deckel, blaues Karomuster , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Gipsfigur "'Hermann der Cherusker"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bierkrug mit Metalldeckel, limitierte Auflage Nr. 085 , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
DVD-Box: Universum der Ozeane , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
35x Fach-/Romanbücher; teils gebraucht- II. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
13 Bücher, II. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
5 Bücher, II. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: "'Bonnblog - frisch reingekommen ... (11)"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Lithografie (43x35cm) Kirche/Dom Würzburg , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
17 Bücher - teilweise gebraucht! LI. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
19 Bücher - teilweise gebraucht! LI. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Windlicht "'blomus"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Weihnachtsbaumspitze , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
DVD: "'The New Bolshoi"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Halstuch , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
kl. Schmuckkästchen , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
3 Bildbände: Elbansichten/Stuttgart/Passau , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
13 Bücher, teilw. gebraucht! LI. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Geschichtsbände: Hotel Merkur Nürnberg I Bürgerhospital Frankfurt , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
DVD: "'Der Kampf ums Kanzleramt 1949-2009"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Becher Camera Objektiv ESF 28-135MM , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'New Stadiums By GMP"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'Riding out the Storms of Time"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband:"' La Embajada de Espana en Berlin"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
2 Bildbände: "'Egypt / Imposante Reisen"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
15 Bücher- teilw. gebraucht! LI. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bierkrug mit Metalldeckel - Aufdruck: Bay. Landtag , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Terracotta-Vase, ca. 30cm , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
CD "'Europäische Weihnachtschöre"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'Kanzlerbungalow"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch: "'Die neue Ess-Kiasse"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
2 Bildbände: "'Kraichgau/Pakistan , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
5 Bücher, II. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Holzkästchen ca. 30x15cm , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband "'Travel in Georgia"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
2 Bildbände: Thailand/Globaler Wandel , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
CD: Gesang 58. Wettbewerb 2009 , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Notenbuch: Einband Leder "'Fryderyk Chopin"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'Die Hahnentorburg"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Bildband: "'Paläcio das Laranjeiras"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
11 Bücher- teilw. gebraucht! LI. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Buch "Denken Sie Gross" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
kl. Fl. "'Apawah"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Cognac "'Divin- Fondat 1898"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Fl. Rotwein "'Cabernet Sauvignon"' , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Fl. Rotwein "Reserve Du Couvent 2011" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Fl. Rotwein "EI Vinculo" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
2 Fl. russisch. Wodka , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
6 Fl. Blauer Spätburgunder 2002 , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
2 Fl. Wein - 2005er Rhöndorfer Drachenfels , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
1 x Toshkent Cognac , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
1 x Rum "Oid Monk" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
1 x Port Wine, 10 Years , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
1 Fl. Museal Sec; 1 Fl. Extra Virgin Olive Oil , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
3 Fl. Rotwein - Fonterutoli, Barola, Lacoste Borie -, Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
1 Fl. chin. Rotwein "Greatwall" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
15 Fl. Spirituosen - lt. Liste anbei , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
1 Fl. Rotwein "Chateau Raslane" , Bundesministerium für Wirtschaft und Energie, 2014/01/21, n.a., n.a., BMWi, fail
Porzellanschale weiß bemalt, in Lederetui , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Buch. "Professionelle Intelligenz- Gunter Dueck" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
CD "Joe Cocker- Fire it up" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Holzelefant aus Indien, ca. 25cm, , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Silberring mit Rubin??? in roter Box , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Kupferteller , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
gerahmtes Stoff Bild "Fiusslandschaft Myanmar" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Wandteller aus Porzellan (Kasachstan) , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
CD "Svetove dedicstco" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Seidentuch aus Indien , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildband " Djibouti Passion sous-marine" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Paar Manschettenknöpfe , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
je 2 Ledergeldbörsen und Notizbuch mit Kugelschreiber , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Seidentuch aus Aserbaidschan , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
thailändisches Tage- und Kochbuch , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Tablett , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Designer-KUgelschreiber "nobile italia" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Trinkflasche aus Metall , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bild in blauer Samtbox "Blaue Moschee lstanbul! , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Deutschland-Schal , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Buch: Roentgen - Möbelkunst der Extraklasse , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildband: Best Scenery and Sights in China , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. gerahmtes Bild: Twin Towers Kuala Lumpur , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Taschenlampe mit Solartechnik in Stoffetui , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Holzkiste mit 4 versch. irakischen Medallions , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bilderrahmen mit 2 silberfarbenen Anhängern , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Buch: "Oman 2012/2013 , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildnis- goldene Blume in Holzumrahmung (China) , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Briefbeschwerer( Eule) in blauer Samtkiste , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Kiste mit verschiedenen Teesorten (China) , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 Dosen mit Tee (Munnar Green, Assam Orthodox) , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Krawatte, 1 Hemd und 2 Schlafanzüge "van Laack" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Seidentuch , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Parfüm: Duftlaken mit künstlicher Blüte , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Porzellanfigur auf Platte , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Weihrauchverbrenner , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. in Plastik eingelassenes Tierbildnis mit Ständer , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Krawatte (Garb} , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Kicker-Tisch im Selbstbausatz, aus Holz/Pappe/Papier , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Samsung SDI - Battery Pack , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Dekateller aus China , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Spardose aus Porzellan , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildband: "Worms" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Teller in blauer Samtbox , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
"Mont Blanc" Kugelschreiber , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Pulsmessgerät v. Samsung , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Holzteller ohne Tischständer , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Box mit Tuch, Geldbörse, Notizblock , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Buch "Oman, Culture and Diplomacy" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 Münzen Ue 1 Rial} Royal Opera Hause Museal , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
ein. Buch "Huaibei Paper Cut" mit Fächer , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. gewebtes Wandbild aus Usbekistan , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Teeservice (2 Tassen mit Kanne) "Momkid" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Stifthalter aus Holz; drehbar , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
6 kl. chin. Gesichtsmasken, im Bildrahmen und Glas , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 Bildbände "3+1 Stadia for Brazil" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
CD "Smetana My Country" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Fotosammlung "Praha - lvan Kral" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildband "Heavens of Hindukush" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Gold Collection mit Certificate "Karte Kasachstan" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Musikinstrument aus Myanmar: eingelassen im Bildrahmen unter Glas , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 Pulsmesser "beurer" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Bild aus Metall im Holzrahmen (Motiv. Blumen) , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
blau/weißes Teeservice "Minh Long I" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
CD: Don Friedmann "salzau trio" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Buch: "Schleswig-Holstein Natürlich genießen" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Bild mit Holzrahmen- Motiv: Toreingang , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Chinesische Vase aus Porzellan , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Porzellandose , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
ovale Vase, bemalt, aus Porzellan mit Holzfuß , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Set: Tintengefäß mit Feder aus Silber in Holzschatulle , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Cocktail Shaker der Fa. Zack , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
3 Armbanduhren, gleichartige Modelle der Fa. Faconnable in Leder I Geschenketuis , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 Le Creuset Wasser Karaffen - 350 ml , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Picard-Aktentasche, Modell Toscana , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildband "Leipzig" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bus-Modell der Fa. MAN, gelb, in Plexiglasbox , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Modell des Satelliten Galileo , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bild mit Karte, die an Bord von ATV, ISS und STS mitflog , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Schmuckfliese im Bilderrahmen in blauem Sack , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Briefbeschwerer, gläsener Quader , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Tonfigur "Catrina" Mexico , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. weißes Pferd aus Porzellan, ca. 13 cm , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Holzball, Aufschrift "FUCAPI 01563" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
polnische Gedenkmünzen mit Zertifikat , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Windlicht mit Teelicht, Durchmesser 6cm, aus Edelmetall/satiniertes Glas , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Flaschenkühler aus Marmor , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildband: "Zeitreise -·1200 Jahre Leben in Goslar" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildband: "Stets am Puls der Zeit" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Schiffsmodell in Flasche mit Standfuß aus Holz , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Flugzeugmodell "Sofia" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Bildband: Globaler Wandel- Erde aus dem Weltall" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Wasserkaraffe , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
weißer Holzbilderrahmen ca. 30x40cm , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Krawatte in blauer Box , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 chin. Tuch , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Chrystal Artwork (Sydneys Opernhaus , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Rote Krawatte (Confederation of Indian lndustry) , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
gelb-grünes Trikot der austr. Fußballmannschaft , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 CDs "Kashmir Concert Ehsaas-e-Kashmir" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Kerzenhalter aus Glas (Orrefors) , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Selbstbildnis thail. "King Prajadhipok", 4 Briefmarken im Rahmen unter Glas , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Schreibmappe aus Stoff , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Sammlung chin. Zeichnungen - Weifang Jangjiabu , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Porzellantasse (Minj Long) aus Vietnam , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Wandteller mit Ständer aus Vietnam , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Modell eines MAN-Dieselmotors , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 Krawatten-, Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Paar Manschettenknöpfe - schwarz/silber , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
5 Euro Münze mit Echtzeitzertifikat , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Buch: "The Secret History of the Mongols" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Modell: Sattel mit Steigbügeln und Peitsche in Silber , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl Skulptur - tittot , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
chin. Teeservice- 2 Tassen und 1 Kännchen , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
kl. Kompass , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Krawatte aus Indien , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
CD: Lieber Freund! Liebe Freundin! , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
CD: Nikolaj Znaider - Konzerthaus Berlin , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
Gussmodell: "Hart Guss Sorge" Pumpe??? , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
3 Gemälde (gerahmt) "Kasachische Schweiz" - "Baku/Aserbaidschan" - "Vietnam: , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Fi. Weißwein "Museal Sec de Kelibia" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 Fl. Weißwein "Rüdesheimer berg Rottland" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
2 Fl. Rotwein "Refosco" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Fl. Olivenöl "Huile D'. Olive Vierge Extra" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Fl. Rotwein "Cuvee Rhoenix - Villany" , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
1 Fl. Wein- Kloster Disibodenberg- Riesling 2012 , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
3 Fl. Weiswein: Weisser Burgunder 2012, Silvaner 2012, Johannishof 2012 , Bundesministerium für Wirtschaft und Energie, 2014/09/16, n.a., n.a., BMWi, fail
gerahmtes Bild - lron Pielure aus China , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
1 Kaschmirschal , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
1 kl. Tuch , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
1 Kupferteller - Erdenet , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
1 Kupferschüssel , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
Vase, oval , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
Bildband "Wolfsburg - Die Stadt " , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
kl. Schmuckkästchen aus Korea , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
Plastik eines mongolischen Musikinstruments , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
Rehfigur aus Silber, Geweih dient als Kerzenständer , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
Blaskorn, silber ummantelt , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
geschnitzte Holzfigur in roter Samtbox , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
Figur Pferd in Silber (Quatar) , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
Rettungsweste , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
Bildband "Aserbaidschan" , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
CD-Box "Beethoven - Mariss Jansons" , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
3 x CD "Musik auf Villa Hügel, 2011,2012,2013 , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
CD "The Best Audiophile Test Demo"- "Funa" , Bundesministerium für Wirtschaft und Energie, 2014/11/26, n.a., n.a., BMWi, fail
